Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
AgentBrain,1.012,2050.044,2.569,163,0.420
AgentBrain,1.020,2054.106,2.942,162,0.420
AgentBrain,1.022,2057.795,2.569,161,0.420
AgentBrain,1.085,2061.648,2.677,161,0.420
AgentBrain,1.027,2065.343,2.542,161,0.420
AgentBrain,1.026,2068.890,2.419,161,0.420
AgentBrain,1.017,2072.619,2.617,161,0.420
AgentBrain,1.017,2076.190,2.455,161,0.420
AgentBrain,1.017,2079.991,2.684,162,0.420
AgentBrain,1.020,2083.538,2.436,161,0.420
AgentBrain,1.019,2087.500,2.832,163,0.420
AgentBrain,1.012,2091.097,2.490,162,0.421
AgentBrain,1.022,2094.980,2.751,161,0.421
AgentBrain,1.038,2098.823,2.695,161,0.421
AgentBrain,1.033,2102.647,2.672,162,0.421
AgentBrain,1.147,2106.637,2.730,161,0.421
AgentBrain,1.022,2110.674,2.899,162,0.421
AgentBrain,1.050,2114.340,2.522,161,0.421
AgentBrain,1.068,2118.202,2.688,163,0.421
AgentBrain,1.025,2122.220,2.888,162,0.421
AgentBrain,1.019,2125.974,2.637,161,0.421
AgentBrain,1.021,2129.851,2.743,161,0.421
AgentBrain,1.059,2133.850,2.827,161,0.422
AgentBrain,1.049,2137.688,2.688,161,0.422
AgentBrain,1.030,2141.492,2.673,161,0.422
AgentBrain,1.021,2145.360,2.745,164,0.422
AgentBrain,1.028,2149.137,2.638,161,0.422
AgentBrain,1.090,2152.976,2.649,161,0.422
AgentBrain,1.047,2156.980,2.854,162,0.422
AgentBrain,1.013,2160.999,2.898,161,0.422
AgentBrain,1.030,2164.758,2.630,161,0.422
AgentBrain,1.019,2168.658,2.779,161,0.422
AgentBrain,1.018,2172.652,2.860,161,0.423
AgentBrain,1.020,2176.276,2.506,161,0.423
AgentBrain,1.094,2180.088,2.620,161,0.422
AgentBrain,1.016,2183.913,2.712,161,0.423
AgentBrain,1.037,2187.556,2.512,161,0.423
AgentBrain,1.039,2191.213,2.523,162,0.423
AgentBrain,1.032,2195.125,2.763,161,0.423
AgentBrain,1.036,2198.752,2.494,162,0.423
AgentBrain,1.031,2202.796,2.902,163,0.423
AgentBrain,1.024,2206.524,2.615,161,0.423
AgentBrain,1.015,2210.348,2.702,162,0.423
AgentBrain,1.004,2213.909,2.463,162,0.423
AgentBrain,1.003,2217.588,2.577,161,0.423
AgentBrain,1.010,2221.193,2.502,161,0.423
AgentBrain,1.012,2224.940,2.635,164,0.423
AgentBrain,1.000,2228.626,2.574,162,0.423
AgentBrain,1.011,2232.240,2.500,161,0.423
AgentBrain,1.005,2235.969,2.627,161,0.423
AgentBrain,1.012,2239.772,2.696,162,0.423
AgentBrain,1.009,2243.403,2.526,161,0.423
AgentBrain,1.011,2247.124,2.611,161,0.424
AgentBrain,1.007,2250.943,2.710,161,0.424
AgentBrain,1.034,2254.637,2.560,163,0.424
AgentBrain,1.002,2258.584,2.822,163,0.424
AgentBrain,1.004,2262.190,2.507,161,0.424
AgentBrain,1.006,2266.030,2.732,161,0.424
AgentBrain,1.013,2269.867,2.716,162,0.425
AgentBrain,1.008,2273.578,2.606,162,0.425
AgentBrain,1.010,2277.613,2.909,161,0.425
AgentBrain,1.002,2281.306,2.591,161,0.425
AgentBrain,1.009,2285.055,2.634,162,0.425
AgentBrain,1.000,2288.901,2.735,162,0.426
AgentBrain,1.007,2292.864,2.846,161,0.426
AgentBrain,1.006,2296.492,2.533,161,0.426
AgentBrain,1.015,2300.412,2.798,163,0.426
AgentBrain,0.997,2304.051,2.546,163,0.426
AgentBrain,1.003,2307.779,2.626,161,0.426
AgentBrain,1.009,2311.612,2.723,163,0.426
AgentBrain,1.012,2315.350,2.620,163,0.426
AgentBrain,1.002,2319.229,2.746,161,0.427
AgentBrain,1.002,2322.839,2.514,161,0.427
AgentBrain,1.012,2326.620,2.666,161,0.427
AgentBrain,1.003,2330.577,2.842,162,0.427
AgentBrain,0.997,2334.383,2.703,164,0.427
AgentBrain,1.023,2338.108,2.606,161,0.427
AgentBrain,1.014,2341.851,2.628,161,0.428
AgentBrain,1.028,2345.565,2.590,163,0.428
AgentBrain,0.998,2349.235,2.572,163,0.428
AgentBrain,1.002,2353.081,2.739,162,0.428
AgentBrain,1.012,2356.899,2.704,164,0.428
AgentBrain,1.006,2360.529,2.526,161,0.428
AgentBrain,1.000,2364.397,2.756,161,0.428
AgentBrain,0.999,2368.203,2.700,162,0.429
AgentBrain,1.008,2371.821,2.512,161,0.429
AgentBrain,1.005,2375.570,2.638,161,0.429
AgentBrain,1.004,2379.319,2.641,162,0.429
AgentBrain,0.997,2383.160,2.723,163,0.429
AgentBrain,1.013,2386.900,2.624,161,0.430
AgentBrain,1.010,2390.911,2.886,164,0.430
AgentBrain,1.003,2394.651,2.627,162,0.430
AgentBrain,0.997,2398.254,2.511,162,0.430
AgentBrain,1.006,2401.971,2.610,166,0.430
AgentBrain,1.008,2405.833,2.749,161,0.430
AgentBrain,1.008,2409.473,2.533,161,0.430
AgentBrain,0.997,2413.184,2.593,163,0.430
AgentBrain,1.010,2416.907,2.614,161,0.431
AgentBrain,0.996,2420.771,2.766,162,0.431
AgentBrain,0.998,2424.490,2.611,162,0.431
AgentBrain,1.004,2428.164,2.568,162,0.431
AgentBrain,1.013,2431.995,2.710,161,0.431
AgentBrain,1.005,2435.711,2.601,163,0.431
AgentBrain,1.011,2439.406,2.584,162,0.432
AgentBrain,1.001,2443.136,2.623,161,0.432
AgentBrain,1.018,2446.923,2.647,161,0.432
AgentBrain,1.003,2450.589,2.564,165,0.432
AgentBrain,1.004,2454.477,2.777,162,0.433
AgentBrain,0.999,2458.018,2.441,161,0.433
AgentBrain,1.015,2461.726,2.596,164,0.433
AgentBrain,1.003,2465.585,2.747,163,0.433
AgentBrain,1.002,2469.403,2.708,161,0.433
AgentBrain,0.996,2473.033,2.534,161,0.434
AgentBrain,1.011,2476.649,2.502,162,0.434
AgentBrain,1.011,2480.271,2.510,164,0.434
AgentBrain,1.012,2484.178,2.788,163,0.434
AgentBrain,1.001,2487.801,2.520,161,0.434
AgentBrain,1.011,2491.689,2.768,161,0.435
AgentBrain,1.010,2495.566,2.763,162,0.435
AgentBrain,1.009,2499.363,2.688,161,0.435
AgentBrain,0.998,2503.029,2.564,161,0.435
AgentBrain,1.018,2506.746,2.581,161,0.436
AgentBrain,1.011,2510.511,2.654,161,0.436
AgentBrain,1.006,2514.261,2.643,161,0.436
AgentBrain,1.000,2517.973,2.612,161,0.436
AgentBrain,1.012,2521.652,2.567,161,0.436
AgentBrain,1.007,2525.567,2.813,162,0.437
AgentBrain,1.008,2529.312,2.635,163,0.437
AgentBrain,1.005,2532.860,2.449,161,0.437
AgentBrain,1.008,2536.579,2.610,161,0.437
AgentBrain,1.014,2540.402,2.700,161,0.437
AgentBrain,1.009,2544.222,2.717,161,0.437
AgentBrain,1.003,2548.070,2.739,161,0.438
AgentBrain,1.009,2551.846,2.673,162,0.438
AgentBrain,1.006,2555.773,2.809,163,0.438
AgentBrain,1.008,2559.507,2.620,162,0.438
AgentBrain,1.005,2563.337,2.720,165,0.438
AgentBrain,1.008,2566.951,2.503,161,0.438
AgentBrain,1.002,2570.466,2.401,161,0.438
AgentBrain,1.003,2574.225,2.649,162,0.438
AgentBrain,0.997,2577.780,2.462,163,0.439
AgentBrain,1.009,2581.604,2.705,161,0.439
AgentBrain,1.009,2585.341,2.627,161,0.439
AgentBrain,1.006,2589.005,2.569,165,0.439
AgentBrain,0.998,2592.676,2.573,162,0.439
AgentBrain,1.009,2596.493,2.694,162,0.439
AgentBrain,1.009,2600.325,2.703,162,0.439
AgentBrain,1.002,2604.021,2.601,164,0.440
AgentBrain,1.003,2607.999,2.871,165,0.440
AgentBrain,1.000,2611.574,2.481,163,0.440
AgentBrain,1.005,2615.302,2.619,164,0.440
AgentBrain,1.005,2618.899,2.492,161,0.440
AgentBrain,1.000,2622.663,2.658,162,0.441
AgentBrain,1.000,2626.546,2.769,161,0.441
AgentBrain,1.010,2630.191,2.536,161,0.441
AgentBrain,1.002,2633.768,2.465,163,0.441
AgentBrain,1.001,2637.610,2.736,161,0.441
AgentBrain,0.997,2641.329,2.622,161,0.441
AgentBrain,1.022,2644.995,2.539,163,0.441
AgentBrain,1.016,2648.804,2.698,161,0.441
AgentBrain,0.999,2652.504,2.604,162,0.442
AgentBrain,0.998,2656.224,2.621,161,0.442
AgentBrain,1.013,2659.914,2.568,161,0.442
AgentBrain,1.006,2663.580,2.547,161,0.442
AgentBrain,1.001,2667.310,2.628,162,0.442
AgentBrain,0.993,2670.949,2.546,163,0.442
AgentBrain,1.005,2674.595,2.548,161,0.442
AgentBrain,1.006,2678.278,2.577,161,0.443
AgentBrain,1.002,2681.812,2.439,161,0.443
AgentBrain,0.994,2685.510,2.609,162,0.443
AgentBrain,0.997,2689.242,2.632,161,0.443
AgentBrain,1.009,2692.913,2.564,161,0.443
AgentBrain,1.000,2696.574,2.541,161,0.444
AgentBrain,1.007,2700.125,2.452,161,0.444
AgentBrain,1.001,2703.858,2.624,164,0.444
AgentBrain,0.999,2707.437,2.495,162,0.444
AgentBrain,1.003,2711.062,2.530,164,0.444
AgentBrain,0.998,2714.704,2.542,161,0.444
AgentBrain,1.000,2718.236,2.433,161,0.445
AgentBrain,1.001,2721.882,2.549,163,0.445
AgentBrain,0.998,2725.578,2.570,163,0.445
AgentBrain,1.006,2729.320,2.631,162,0.445
AgentBrain,1.002,2732.909,2.485,162,0.445
AgentBrain,1.002,2736.617,2.613,161,0.446
AgentBrain,0.997,2740.199,2.485,162,0.446
AgentBrain,1.016,2743.792,2.479,162,0.446
AgentBrain,1.001,2747.668,2.772,161,0.446
AgentBrain,0.999,2751.294,2.530,162,0.446
AgentBrain,0.997,2754.934,2.541,161,0.447
AgentBrain,1.012,2758.766,2.701,162,0.447
AgentBrain,1.006,2762.429,2.559,161,0.447
AgentBrain,1.004,2766.328,2.785,162,0.447
AgentBrain,1.024,2770.082,2.630,161,0.447
AgentBrain,1.003,2773.641,2.461,161,0.447
AgentBrain,1.008,2777.457,2.699,162,0.448
AgentBrain,1.009,2781.367,2.794,161,0.448
AgentBrain,1.012,2784.995,2.513,161,0.448
AgentBrain,1.004,2788.815,2.698,163,0.448
AgentBrain,1.016,2792.527,2.591,161,0.449
AgentBrain,1.008,2796.332,2.692,162,0.449
AgentBrain,1.008,2800.078,2.634,162,0.449
AgentBrain,1.008,2803.810,2.630,162,0.449
AgentBrain,1.014,2807.343,2.425,161,0.449
AgentBrain,1.006,2811.084,2.630,161,0.449
AgentBrain,1.006,2815.040,2.833,161,0.450
AgentBrain,1.012,2818.858,2.696,161,0.450
AgentBrain,1.005,2822.647,2.675,161,0.450
AgentBrain,1.005,2826.391,2.632,161,0.450
AgentBrain,1.010,2830.147,2.644,162,0.450
AgentBrain,1.006,2833.948,2.693,161,0.451
AgentBrain,1.005,2837.726,2.665,163,0.451
AgentBrain,1.010,2841.509,2.665,161,0.451
AgentBrain,1.008,2845.260,2.638,161,0.451
AgentBrain,1.006,2848.958,2.596,161,0.451
AgentBrain,1.003,2852.635,2.544,163,0.451
AgentBrain,1.008,2856.556,2.814,165,0.451
AgentBrain,1.003,2860.413,2.755,161,0.451
AgentBrain,1.005,2864.188,2.666,163,0.451
AgentBrain,1.006,2867.827,2.535,161,0.452
AgentBrain,1.009,2871.673,2.729,161,0.452
AgentBrain,1.009,2875.477,2.699,162,0.452
AgentBrain,1.009,2879.099,2.525,163,0.451
AgentBrain,1.011,2882.909,2.689,162,0.452
AgentBrain,1.003,2886.566,2.553,162,0.452
AgentBrain,1.006,2890.223,2.548,161,0.452
AgentBrain,1.018,2894.159,2.811,162,0.452
AgentBrain,1.005,2897.707,2.460,161,0.452
AgentBrain,1.003,2901.395,2.580,161,0.452
AgentBrain,1.006,2905.418,2.894,162,0.452
AgentBrain,1.009,2909.227,2.690,161,0.452
AgentBrain,1.002,2912.465,2.144,163,0.452
AgentBrain,1.002,2916.254,2.681,162,0.453
AgentBrain,1.010,2919.692,2.335,161,0.453
AgentBrain,1.017,2923.462,2.643,161,0.453
AgentBrain,1.010,2927.423,2.844,161,0.453
AgentBrain,1.008,2931.120,2.589,161,0.453
AgentBrain,1.001,2934.963,2.737,161,0.453
AgentBrain,1.009,2938.684,2.608,161,0.453
AgentBrain,1.006,2942.473,2.675,163,0.453
AgentBrain,1.006,2946.340,2.741,161,0.453
AgentBrain,1.001,2950.085,2.636,161,0.453
AgentBrain,1.016,2953.793,2.591,161,0.454
AgentBrain,1.007,2957.607,2.708,162,0.454
AgentBrain,1.004,2961.498,2.773,161,0.454
AgentBrain,0.999,2965.360,2.760,161,0.454
AgentBrain,1.007,2968.941,2.483,161,0.454
AgentBrain,1.005,2972.636,2.582,161,0.454
AgentBrain,1.008,2976.524,2.768,162,0.454
AgentBrain,1.005,2980.132,2.511,166,0.454
AgentBrain,1.021,2984.101,2.839,162,0.454
AgentBrain,1.004,2987.890,2.679,161,0.454
AgentBrain,1.004,2991.495,2.508,161,0.454
AgentBrain,1.009,2995.357,2.750,161,0.454
AgentBrain,1.012,2998.988,2.516,161,0.455
AgentBrain,1.002,3002.808,2.719,161,0.455
AgentBrain,1.008,3006.659,2.722,164,0.455
AgentBrain,1.005,3010.542,2.771,163,0.455
AgentBrain,1.026,3014.389,2.708,162,0.455
AgentBrain,1.006,3018.261,2.763,161,0.455
AgentBrain,1.003,3022.200,2.826,162,0.455
AgentBrain,1.024,3026.270,2.941,163,0.455
AgentBrain,1.000,3029.905,2.533,163,0.455
AgentBrain,1.005,3033.716,2.693,163,0.455
AgentBrain,1.016,3037.852,2.984,161,0.456
AgentBrain,1.006,3041.708,2.737,162,0.456
AgentBrain,1.023,3045.549,2.704,162,0.456
AgentBrain,1.000,3049.541,2.874,161,0.456
AgentBrain,1.007,3053.443,2.789,161,0.456
AgentBrain,1.003,3056.904,2.367,161,0.456
AgentBrain,1.001,3060.674,2.666,162,0.456
AgentBrain,0.996,3064.374,2.597,161,0.456
AgentBrain,1.009,3068.187,2.691,161,0.456
AgentBrain,1.005,3072.112,2.820,163,0.457
AgentBrain,1.017,3075.951,2.709,165,0.457
AgentBrain,0.999,3079.568,2.521,161,0.457
AgentBrain,1.016,3083.260,2.573,163,0.457
AgentBrain,1.003,3087.117,2.747,161,0.457
AgentBrain,1.000,3090.842,2.625,162,0.457
AgentBrain,1.007,3094.752,2.798,161,0.457
AgentBrain,1.015,3098.356,2.472,161,0.458
AgentBrain,1.002,3102.015,2.553,162,0.458
AgentBrain,1.001,3105.721,2.602,161,0.458
AgentBrain,1.000,3109.490,2.664,161,0.458
AgentBrain,1.012,3113.390,2.778,162,0.458
AgentBrain,1.005,3117.184,2.680,161,0.458
AgentBrain,1.001,3120.981,2.697,161,0.459
AgentBrain,1.009,3124.781,2.679,162,0.459
AgentBrain,1.003,3128.579,2.670,162,0.459
AgentBrain,1.005,3132.370,2.671,162,0.459
AgentBrain,1.009,3136.215,2.732,164,0.459
AgentBrain,1.007,3140.028,2.704,162,0.459
AgentBrain,1.008,3143.824,2.683,161,0.459
AgentBrain,1.003,3147.601,2.665,162,0.460
AgentBrain,1.005,3151.470,2.754,162,0.460
AgentBrain,1.008,3155.420,2.822,162,0.460
AgentBrain,1.074,3159.324,2.714,162,0.460
AgentBrain,1.003,3163.207,2.778,161,0.460
AgentBrain,1.011,3167.063,2.743,163,0.460
AgentBrain,1.031,3171.122,2.919,163,0.460
AgentBrain,1.020,3174.898,2.653,161,0.460
AgentBrain,1.011,3178.891,2.869,163,0.460
AgentBrain,1.009,3182.736,2.729,161,0.461
AgentBrain,0.999,3186.283,2.451,162,0.461
AgentBrain,1.006,3190.065,2.650,162,0.461
AgentBrain,1.012,3194.034,2.851,161,0.461
AgentBrain,1.006,3197.673,2.534,162,0.461
AgentBrain,1.002,3201.445,2.676,162,0.461
AgentBrain,1.001,3205.199,2.642,161,0.461
AgentBrain,1.017,3209.023,2.697,161,0.461
AgentBrain,1.008,3212.906,2.767,163,0.461
AgentBrain,1.001,3216.603,2.594,162,0.461
AgentBrain,1.008,3220.260,2.550,161,0.461
AgentBrain,1.035,3224.061,2.654,161,0.461
AgentBrain,1.007,3227.599,2.437,162,0.461
AgentBrain,1.003,3231.570,2.857,161,0.462
AgentBrain,1.011,3235.313,2.636,162,0.462
AgentBrain,1.014,3239.094,2.665,162,0.462
AgentBrain,1.007,3242.826,2.619,161,0.462
AgentBrain,1.000,3246.665,2.729,161,0.462
AgentBrain,1.009,3250.636,2.856,161,0.462
AgentBrain,1.013,3254.409,2.641,161,0.462
AgentBrain,1.021,3258.162,2.627,165,0.462
AgentBrain,1.003,3261.956,2.687,162,0.463
AgentBrain,1.009,3265.889,2.814,161,0.463
AgentBrain,1.008,3269.662,2.657,161,0.463
AgentBrain,1.005,3273.345,2.583,161,0.463
AgentBrain,1.002,3277.119,2.663,163,0.463
AgentBrain,1.006,3280.865,2.637,162,0.463
AgentBrain,1.003,3284.788,2.808,163,0.463
AgentBrain,1.000,3288.683,2.788,164,0.463
AgentBrain,1.015,3292.592,2.793,162,0.463
AgentBrain,1.016,3296.357,2.641,161,0.464
AgentBrain,1.018,3300.293,2.813,165,0.464
AgentBrain,1.005,3304.053,2.649,162,0.464
AgentBrain,1.017,3307.896,2.722,162,0.464
AgentBrain,1.004,3311.465,2.468,161,0.464
AgentBrain,1.001,3315.335,2.748,163,0.464
AgentBrain,1.014,3318.868,2.428,162,0.464
AgentBrain,1.010,3322.750,2.768,165,0.464
AgentBrain,1.002,3326.680,2.822,164,0.464
AgentBrain,1.002,3330.403,2.624,162,0.464
AgentBrain,1.004,3334.271,2.750,161,0.465
AgentBrain,1.015,3338.050,2.657,162,0.465
AgentBrain,1.000,3341.691,2.539,161,0.465
AgentBrain,1.003,3345.431,2.620,161,0.465
AgentBrain,1.027,3349.125,2.564,162,0.465
AgentBrain,1.013,3352.928,2.685,161,0.465
AgentBrain,1.003,3356.553,2.516,161,0.465
AgentBrain,1.030,3360.331,2.644,161,0.465
AgentBrain,1.006,3364.163,2.721,162,0.465
AgentBrain,1.014,3368.155,2.862,164,0.465
AgentBrain,1.005,3372.059,2.797,161,0.466
AgentBrain,1.004,3375.626,2.472,161,0.466
AgentBrain,1.026,3379.522,2.763,162,0.466
AgentBrain,1.014,3383.273,2.642,162,0.466
AgentBrain,1.004,3387.118,2.732,162,0.466
AgentBrain,1.001,3391.060,2.829,161,0.466
AgentBrain,1.010,3395.280,3.086,163,0.466
AgentBrain,1.005,3399.107,2.713,163,0.466
AgentBrain,1.001,3402.975,2.758,161,0.466
AgentBrain,1.008,3406.860,2.757,162,0.467
AgentBrain,1.006,3410.950,2.971,162,0.467
AgentBrain,1.009,3414.708,2.650,161,0.467
AgentBrain,1.002,3418.463,2.652,161,0.467
AgentBrain,1.010,3422.429,2.839,162,0.467
AgentBrain,1.007,3426.178,2.640,162,0.467
AgentBrain,1.012,3430.213,2.905,162,0.467
AgentBrain,1.007,3434.068,2.736,161,0.467
AgentBrain,0.999,3438.092,2.909,162,0.467
AgentBrain,1.006,3442.032,2.828,161,0.467
AgentBrain,1.010,3446.019,2.871,163,0.468
AgentBrain,1.008,3449.983,2.844,161,0.468
AgentBrain,1.010,3453.988,2.893,164,0.468
AgentBrain,1.017,3458.126,3.001,161,0.468
AgentBrain,1.010,3462.023,2.778,161,0.468
AgentBrain,1.005,3465.944,2.798,161,0.468
AgentBrain,1.029,3470.218,2.955,161,0.468
AgentBrain,1.007,3474.153,2.823,163,0.468
AgentBrain,1.005,3478.222,2.945,161,0.468
AgentBrain,1.016,3481.979,2.638,162,0.468
AgentBrain,1.005,3485.987,2.885,162,0.469
AgentBrain,1.002,3489.764,2.667,161,0.469
AgentBrain,1.016,3493.626,2.740,161,0.469
AgentBrain,1.001,3497.802,3.055,162,0.469
AgentBrain,1.025,3501.729,2.792,163,0.469
AgentBrain,1.008,3505.797,2.952,162,0.469
AgentBrain,1.006,3509.738,2.820,162,0.469
AgentBrain,1.003,3513.676,2.820,161,0.469
AgentBrain,1.009,3517.480,2.690,161,0.469
AgentBrain,1.002,3521.483,2.887,161,0.469
AgentBrain,1.005,3525.511,2.910,162,0.469
AgentBrain,1.008,3529.449,2.819,162,0.469
AgentBrain,1.019,3533.524,2.954,161,0.469
AgentBrain,0.998,3537.380,2.756,161,0.469
AgentBrain,1.003,3541.208,2.725,161,0.469
AgentBrain,1.036,3545.057,2.702,162,0.469
AgentBrain,1.011,3549.083,2.905,161,0.470
AgentBrain,1.001,3553.075,2.874,162,0.469
AgentBrain,1.017,3556.887,2.688,162,0.470
AgentBrain,1.012,3560.978,2.953,161,0.470
AgentBrain,1.005,3565.019,2.933,161,0.470
AgentBrain,1.011,3568.933,2.792,161,0.470
AgentBrain,1.003,3572.845,2.801,161,0.470
AgentBrain,1.005,3577.019,3.041,162,0.470
AgentBrain,1.020,3581.021,2.866,161,0.470
AgentBrain,1.002,3584.836,2.716,161,0.470
AgentBrain,1.000,3588.772,2.817,163,0.470
AgentBrain,1.027,3592.840,2.911,161,0.471
AgentBrain,1.006,3596.909,2.959,161,0.471
AgentBrain,1.004,3601.107,3.074,162,0.471
AgentBrain,1.009,3605.086,2.861,161,0.471
AgentBrain,1.004,3609.104,2.899,162,0.471
AgentBrain,1.004,3613.053,2.832,162,0.471
AgentBrain,1.010,3616.918,2.745,161,0.471
AgentBrain,1.005,3620.868,2.822,161,0.471
AgentBrain,1.007,3624.946,2.961,161,0.471
AgentBrain,1.016,3628.861,2.793,162,0.471
AgentBrain,1.006,3633.079,3.094,163,0.472
AgentBrain,0.999,3637.024,2.840,162,0.472
AgentBrain,1.010,3641.067,2.911,161,0.472
AgentBrain,1.007,3645.043,2.856,164,0.472
AgentBrain,1.005,3649.112,2.942,163,0.472
AgentBrain,1.030,3653.234,2.953,161,0.472
AgentBrain,1.001,3657.154,2.818,161,0.472
AgentBrain,1.000,3661.050,2.782,161,0.472
AgentBrain,1.009,3665.172,2.989,161,0.472
AgentBrain,1.008,3669.315,3.021,162,0.473
AgentBrain,0.997,3673.161,2.736,162,0.473
AgentBrain,1.018,3676.892,2.602,164,0.473
AgentBrain,1.004,3681.077,3.056,161,0.473
AgentBrain,1.000,3685.214,3.006,163,0.473
AgentBrain,1.001,3688.860,2.549,162,0.473
AgentBrain,1.003,3692.715,2.742,162,0.473
AgentBrain,1.006,3696.517,2.696,161,0.473
AgentBrain,1.023,3700.684,3.031,163,0.473
AgentBrain,0.998,3704.648,2.859,162,0.473
AgentBrain,1.021,3708.632,2.856,161,0.473
AgentBrain,1.004,3712.516,2.767,162,0.473
AgentBrain,1.021,3716.369,2.738,162,0.473
AgentBrain,0.999,3720.148,2.666,163,0.473
AgentBrain,1.006,3723.927,2.672,161,0.474
AgentBrain,1.011,3728.283,3.227,162,0.474
AgentBrain,1.014,3731.970,2.570,161,0.474
AgentBrain,1.006,3735.924,2.839,163,0.474
AgentBrain,1.009,3740.123,3.066,161,0.474
AgentBrain,1.027,3744.223,2.936,162,0.474
AgentBrain,1.008,3748.194,2.855,161,0.474
AgentBrain,1.010,3751.959,2.658,162,0.474
AgentBrain,1.001,3755.994,2.911,164,0.474
AgentBrain,0.999,3759.889,2.795,161,0.474
AgentBrain,1.011,3764.140,3.112,161,0.474
AgentBrain,1.004,3768.146,2.885,162,0.475
AgentBrain,0.993,3771.942,2.695,161,0.475
AgentBrain,1.018,3776.017,2.925,161,0.475
AgentBrain,1.001,3780.025,2.891,163,0.475
AgentBrain,1.007,3784.003,2.859,161,0.475
AgentBrain,1.003,3787.852,2.739,161,0.475
AgentBrain,1.009,3791.446,2.486,164,0.475
AgentBrain,1.002,3795.425,2.866,162,0.475
AgentBrain,1.006,3799.424,2.890,162,0.475
AgentBrain,1.002,3803.570,3.023,162,0.475
AgentBrain,1.006,3807.248,2.552,161,0.475
AgentBrain,1.007,3811.128,2.769,161,0.475
AgentBrain,1.009,3815.176,2.920,161,0.475
AgentBrain,1.000,3819.066,2.783,161,0.475
AgentBrain,0.997,3823.069,2.889,161,0.475
AgentBrain,1.011,3827.081,2.899,161,0.475
AgentBrain,1.005,3830.935,2.737,161,0.475
AgentBrain,1.032,3834.902,2.820,161,0.475
AgentBrain,1.000,3838.597,2.591,162,0.475
AgentBrain,1.004,3842.622,2.910,161,0.475
AgentBrain,1.005,3846.505,2.773,161,0.475
AgentBrain,1.007,3850.560,2.931,164,0.476
AgentBrain,0.999,3854.544,2.872,161,0.476
AgentBrain,1.010,3858.687,3.023,163,0.476
AgentBrain,1.024,3862.443,2.636,162,0.476
AgentBrain,1.026,3866.584,2.980,161,0.476
AgentBrain,1.002,3870.677,2.977,161,0.476
AgentBrain,1.010,3874.615,2.818,161,0.476
AgentBrain,1.002,3878.613,2.886,161,0.476
AgentBrain,1.006,3882.641,2.909,162,0.476
AgentBrain,1.005,3886.600,2.841,163,0.476
AgentBrain,1.005,3890.744,3.015,161,0.476
AgentBrain,1.002,3894.711,2.851,164,0.476
AgentBrain,1.012,3898.986,3.122,163,0.476
AgentBrain,1.007,3902.903,2.808,162,0.476
AgentBrain,0.996,3906.830,2.821,162,0.476
AgentBrain,1.014,3910.964,3.002,162,0.476
AgentBrain,1.010,3914.948,2.856,161,0.476
AgentBrain,1.013,3918.914,2.839,164,0.477
AgentBrain,1.005,3922.954,2.915,162,0.477
AgentBrain,1.019,3926.902,2.809,162,0.477
AgentBrain,1.004,3931.045,3.016,163,0.477
AgentBrain,1.012,3935.185,3.006,163,0.477
AgentBrain,1.017,3939.207,2.890,162,0.477
AgentBrain,1.009,3943.285,2.948,161,0.477
AgentBrain,1.010,3947.209,2.809,161,0.477
AgentBrain,1.016,3951.359,3.017,162,0.477
AgentBrain,1.104,3955.631,3.043,162,0.477
AgentBrain,1.007,3959.520,2.770,162,0.477
AgentBrain,1.006,3963.590,2.946,161,0.478
AgentBrain,1.028,3967.605,2.867,164,0.478
AgentBrain,1.013,3971.673,2.938,162,0.478
AgentBrain,1.056,3975.611,2.779,162,0.478
AgentBrain,1.051,3979.639,2.865,161,0.478
AgentBrain,1.017,3983.647,2.882,161,0.478
AgentBrain,1.007,3987.635,2.859,161,0.478
AgentBrain,1.044,3991.698,2.915,162,0.478
AgentBrain,1.013,3995.532,2.709,162,0.478
AgentBrain,1.023,3999.511,2.851,163,0.478
AgentBrain,1.015,4003.517,2.883,161,0.478
AgentBrain,1.051,4007.443,2.766,161,0.478
AgentBrain,1.010,4011.185,2.638,163,0.478
AgentBrain,1.030,4015.284,2.952,161,0.478
AgentBrain,1.027,4019.091,2.684,161,0.478
AgentBrain,1.024,4023.222,2.998,161,0.478
AgentBrain,1.011,4027.046,2.707,162,0.478
AgentBrain,1.025,4030.904,2.727,161,0.478
AgentBrain,1.011,4034.885,2.862,161,0.478
AgentBrain,1.014,4038.868,2.860,162,0.478
AgentBrain,1.020,4042.715,2.731,161,0.478
AgentBrain,1.028,4046.369,2.534,162,0.478
AgentBrain,1.029,4050.396,2.881,162,0.479
AgentBrain,1.042,4054.508,2.955,161,0.479
AgentBrain,1.029,4058.300,2.664,163,0.479
AgentBrain,1.020,4062.228,2.803,162,0.479
AgentBrain,1.023,4066.347,2.983,161,0.479
AgentBrain,1.103,4070.131,2.591,161,0.479
AgentBrain,1.058,4074.332,3.025,161,0.479
AgentBrain,1.026,4078.312,2.846,163,0.479
AgentBrain,1.022,4082.163,2.717,162,0.479
AgentBrain,1.009,4086.138,2.854,162,0.479
AgentBrain,1.021,4090.137,2.867,167,0.479
AgentBrain,1.092,4094.139,2.799,161,0.479
AgentBrain,1.000,4098.161,2.912,161,0.479
AgentBrain,1.037,4102.417,3.092,161,0.479
